match_title,open_date,tmdb_release_date,tmdb_genres,tmdb_poster_url,audience_count,target_log_audience,success_rank,success_rank_code,is_success_1000000,is_success_3000000,is_success_5000000,is_success_10000000,meta_tmdb_release_year,meta_tmdb_runtime,meta_tmdb_budget,meta_log_tmdb_budget,meta_open_year,meta_open_month,meta_open_quarter,meta_is_summer_peak,meta_is_winter_peak,meta_is_year_end,open_season,meta_season_spring,meta_season_summer,meta_season_fall,meta_season_winter,genre_SF,genre_가족,genre_공포,genre_다큐멘터리,genre_드라마,genre_로맨스,genre_모험,genre_미스터리,genre_범죄,genre_서부,genre_스릴러,genre_애니메이션,genre_액션,genre_역사,genre_음악,genre_전쟁,genre_코미디,genre_판타지,meta_genre_count,meta_director_count,meta_director_max_frequency,meta_director_mean_frequency,meta_cast_count,meta_cast_max_frequency,meta_cast_mean_frequency,meta_production_company_count,meta_production_company_max_frequency,meta_production_company_mean_frequency,meta_top_director_이준익,meta_top_director_민규동,meta_top_director_김용화,meta_top_director_류승완,meta_top_director_최동훈,meta_top_director_허진호,meta_top_director_유하,meta_top_director_곽경택,meta_top_director_김지운,meta_top_director_김지훈,meta_top_director_김홍선,meta_top_director_박찬욱,meta_top_director_박훈정,meta_top_director_우민호,meta_top_director_김성수,meta_top_director_김성훈,meta_top_director_김한민,meta_top_director_박진표,meta_top_director_봉준호,meta_top_director_양우석,meta_top_director_원신연,meta_top_director_윤제균,meta_top_director_이한,meta_top_director_정범식,meta_top_director_강우석,meta_top_director_김병우,meta_top_director_김태균,meta_top_director_나홍진,meta_top_director_박희곤,meta_top_director_연상호,meta_top_cast_황정민,meta_top_cast_오달수,meta_top_cast_마동석,meta_top_cast_정만식,meta_top_cast_이성민,meta_top_cast_유해진,meta_top_cast_조진웅,meta_top_cast_하정우,meta_top_cast_장영남,meta_top_cast_라미란,meta_top_cast_이경영,meta_top_cast_김의성,meta_top_cast_설경구,meta_top_cast_윤제문,meta_top_cast_이준혁,meta_top_cast_조우진,meta_top_cast_정우성,meta_top_cast_고창석,meta_top_cast_김민재,meta_top_cast_김윤석,meta_top_cast_류승룡,meta_top_cast_박성웅,meta_top_cast_송강호,meta_top_cast_유승목,meta_top_cast_강동원,meta_top_cast_김종수,meta_top_cast_송영창,meta_top_cast_주진모,meta_top_cast_배성우,meta_top_cast_성동일,meta_top_cast_곽도원,meta_top_cast_박정민,meta_top_cast_박희순,meta_top_cast_신정근,meta_top_cast_이병헌,meta_top_cast_이선균,meta_top_cast_김상호,meta_top_cast_정인기,meta_top_cast_김성균,meta_top_cast_김희원,meta_top_cast_이한위,meta_top_cast_이희준,meta_top_cast_정진영,meta_top_cast_조한철,meta_top_cast_권해효,meta_top_cast_김원해,meta_top_cast_김홍파,meta_top_cast_류준열,meta_top_cast_박해준,meta_top_cast_염혜란,title_length,title_length_no_space,title_word_count,title_has_digit,title_has_english,title_has_special_char,title_has_series_keyword,title_keyword_love,title_keyword_war,title_keyword_crime,title_keyword_horror,title_keyword_family,title_keyword_comedy,title_keyword_action,title_keyword_fantasy,title_keyword_youth,title_has_emotion_genre_keyword,poster_available,poster_width,poster_height,poster_aspect_ratio,poster_brightness_mean,poster_saturation_mean,poster_red_mean,poster_green_mean,poster_blue_mean,poster_contrast,poster_edge_density
부산행,2016-07-20,2016-07-20,공포|스릴러|액션|모험,https://image.tmdb.org/t/p/original/6XvEZVBFFjybvb1yQd1qfOC6F2S.jpg,11565479,16.263535357325946,S,4,True,True,True,True,2016,118,8500000,15.955576839107596,2016,7,3,1,0,0,summer,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,4,1,4,4.0,10,34,13.4,5,65,19.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1900,2850,0.6666666666666666,0.3623482584953308,0.2941574454307556,0.3268846273422241,0.3736582696437835,0.3971259891986847,0.2505938410758972,0.0578516893374286
검사외전,2016-02-03,2016-02-03,범죄|코미디|액션,https://image.tmdb.org/t/p/original/mhX0CHQXrwJ6WirIF8G2TqESqdE.jpg,9707158,16.088374212492223,A,3,True,True,True,False,2016,126,0,0.0,2016,2,1,0,0,0,winter,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,3,1,2,2.0,10,37,17.4,2,15,11.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1922,2865,0.6708551483420593,0.5161961317062378,0.2098737359046936,0.5208054184913635,0.5156909227371216,0.5067085027694702,0.2522583305835724,0.0118953263604563
밀정,2016-09-07,2016-09-07,액션|스릴러|역사,https://image.tmdb.org/t/p/original/3OqkOFlXENLeIMLVBclGejpsaWd.jpg,7500420,15.830469710264456,A,3,True,True,True,False,2016,140,9620000,16.07935492659199,2016,9,3,0,0,0,fall,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,3,1,6,6.0,10,24,11.2,3,13,5.333333333333333,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1000,1500,0.6666666666666666,0.2931489646434784,0.1173563301563263,0.2903605699539184,0.2942005395889282,0.2950477600097656,0.2116245180368423,0.0275966638865721
터널,2016-08-10,2016-08-10,스릴러|드라마,https://image.tmdb.org/t/p/original/3NdzKTigenok3nTZcSZjUw7WhVa.jpg,7120508,15.778489769597003,A,3,True,True,True,False,2016,126,1000000,13.815511557963774,2016,8,3,1,0,0,summer,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,5,5.0,10,36,14.9,2,78,47.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2000,3000,0.6666666666666666,0.0865705981850624,0.2927358448505401,0.097315065562725,0.0848845914006233,0.0670713856816291,0.167758822441101,0.0260183409754064
인천상륙작전,2016-07-27,2016-07-27,역사|드라마|전쟁|액션,https://image.tmdb.org/t/p/original/h44Sm0A0M0KdI4aQnrbBVypeAad.jpg,7049643,15.768487677059563,A,3,True,True,True,False,2016,110,12700000,16.357112630168974,2016,7,3,1,0,0,summer,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,4,1,2,2.0,10,24,6.6,8,155,25.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1000,1500,0.6666666666666666,0.2707835435867309,0.1475012749433517,0.2752164006233215,0.2691539227962494,0.2675480544567108,0.1977410614490509,0.0617387823185988
럭키,2016-10-13,2016-10-13,액션|코미디|범죄,https://image.tmdb.org/t/p/original/32ZO0IREGvASVhb2XPnlYNgkCtX.jpg,6975290,15.757884605231538,A,3,True,True,True,False,2016,112,0,0.0,2016,10,4,0,0,0,fall,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,3,1,3,3.0,10,32,8.0,2,78,42.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2000,3000,0.6666666666666666,0.3821462094783783,0.1421882957220077,0.3958393633365631,0.3778455853462219,0.3683762550354004,0.3099864721298218,0.0113311379741558
곡성,2016-05-12,2016-05-12,공포|미스터리,https://image.tmdb.org/t/p/original/k9AKtgRErXjz14lFHL2IJVCgwOT.jpg,6879908,15.744115983077867,A,3,True,True,True,False,2016,156,10951000,16.208941425573755,2016,5,2,0,0,0,spring,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,4,4.0,10,37,11.2,4,5,2.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1200,1800,0.6666666666666666,0.3386517465114593,0.3949382305145263,0.4227158427238464,0.302408754825592,0.3047873973846435,0.1400317847728729,0.0075777160064859
덕혜옹주,2016-08-03,2016-08-03,액션|드라마|역사,https://image.tmdb.org/t/p/original/x2O5VWZwP5aYByrw6OaHhnvxBMr.jpg,5599229,15.538139646251386,A,3,True,True,True,False,2016,127,0,0.0,2016,8,3,1,0,0,summer,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,3,1,8,8.0,10,29,11.0,5,155,51.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1429,2144,0.6665111940298507,0.3810413181781769,0.2237455695867538,0.4270815551280975,0.3665768504142761,0.3347658216953277,0.2300517261028289,0.0137178785230974
마스터,2016-12-21,2016-12-21,범죄|액션,https://image.tmdb.org/t/p/original/ebJHlPpLKi4giADhtLhYoV3hV6Q.jpg,4935320,15.411928274327051,B,2,True,True,False,False,2016,143,0,0.0,2016,12,4,0,1,1,winter,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,1,3,3.0,10,36,13.4,1,19,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,923,1323,0.6976568405139834,0.3666452169418335,0.3445384502410888,0.413743257522583,0.3569033741950989,0.2932780981063843,0.2393831759691238,0.0527476914047963
판도라,2016-12-07,2016-12-07,스릴러|드라마|액션,https://image.tmdb.org/t/p/original/a1OakqMoPYvSCBFPc6F8nhI2qu.jpg,4313864,15.277344811978445,B,2,True,True,False,False,2016,136,13938145,16.45013995588628,2016,12,4,0,1,1,winter,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,3,1,3,3.0,10,28,12.4,2,65,33.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,900,1350,0.6666666666666666,0.3846521377563476,0.3639000654220581,0.396852046251297,0.387711614370346,0.3369004726409912,0.3067546784877777,0.0591712490989599
아가씨,2016-06-01,2016-06-01,스릴러|드라마|로맨스,https://image.tmdb.org/t/p/original/pDogzUCSBy0m4ybLKUv3OtGMRNm.jpg,4287839,15.271293667603775,B,2,True,True,False,False,2016,144,8575000,15.964361667634346,2016,6,2,0,0,0,summer,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,3,1,6,6.0,10,31,11.9,3,155,56.666666666666664,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2000,3000,0.6666666666666666,0.2409347742795944,0.2722842395305633,0.2516547739505768,0.2345843315124511,0.2455173730850219,0.3134022057056427,0.0081081283868278
형,2016-11-23,2016-11-24,드라마|코미디,https://image.tmdb.org/t/p/original/3cumlfgwUWdbxke9s19bqWEDYcs.jpg,2979659,14.907319758012644,C,1,True,False,False,False,2016,110,0,0.0,2016,11,4,0,0,0,fall,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1,1.0,10,11,4.8,3,155,53.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,760,1139,0.6672519754170325,0.5807846784591675,0.2364958226680755,0.6262681484222412,0.5689217448234558,0.5225737690925598,0.2900181114673614,0.0410713428677659
히말라야,2015-12-16,2015-12-16,모험|드라마,https://image.tmdb.org/t/p/original/buMqU3V2MimuAWiGhsd2sbH8XNC.jpg,2630064,14.782519118677438,C,1,True,False,False,False,2015,125,0,0.0,2015,12,4,0,1,1,winter,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,4,4.0,10,37,14.4,2,155,87.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1000,1429,0.6997900629811057,0.3864801526069641,0.2970049977302551,0.4064999222755432,0.378328412771225,0.3759465515613556,0.2579822540283203,0.0936078983852966
아수라,2016-09-28,2016-09-28,액션|범죄|스릴러,https://image.tmdb.org/t/p/original/hrkpHTjBeuEaxNJetjCPtNsi5bv.jpg,2594028,14.76872282344137,C,1,True,False,False,False,2016,132,0,0.0,2016,9,3,0,0,0,fall,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,3,1,5,5.0,10,37,18.0,2,155,85.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1000,1500,0.6666666666666666,0.1475227326154709,0.1441664099693298,0.1542778760194778,0.1455407440662384,0.1400108188390731,0.2200435250997543,0.0312330275229357
굿바이 싱글,2016-06-29,2016-06-29,드라마|코미디,https://image.tmdb.org/t/p/original/sIXM127k6yGyzlm4rrEw4vvicZQ.jpg,2108273,14.561380161221257,C,1,True,False,False,False,2016,119,0,0.0,2016,6,2,0,0,0,summer,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,2,2.0,10,34,8.4,3,78,27.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1343,1920,0.6994791666666667,0.5820066928863525,0.5185211896896362,0.8425454497337341,0.4828206300735473,0.409385085105896,0.190101146697998,0.0387800825672889
봉이 김선달,2016-07-06,2016-07-06,역사|코미디,https://image.tmdb.org/t/p/original/ozl0ODYz3hHoPshYdXxsQkIAZE2.jpg,2051277,14.533973571506559,C,1,True,False,False,False,2016,121,0,0.0,2016,7,3,1,0,0,summer,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,1,3,3.0,10,29,8.0,3,155,52.666666666666664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1343,1913,0.702038682697334,0.6235130429267883,0.3373523652553558,0.7387982606887817,0.5843971967697144,0.5225545763969421,0.3093214929103851,0.0698297313644898
동주,2016-02-17,2016-02-17,드라마|역사,https://image.tmdb.org/t/p/original/9h41fC92LWL3mk80zoHxIjVJL6I.jpg,1169335,13.971946624305211,C,1,True,False,False,False,2016,110,0,0.0,2016,2,1,0,0,0,winter,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,11,11.0,10,19,6.6,3,32,16.333333333333332,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1910,2865,0.6666666666666666,0.1972196996212005,0.1229715347290039,0.2053543627262115,0.1959338188171386,0.1825049966573715,0.1810792982578277,0.016095580018328
미씽: 사라진 여자,2016-11-30,2016-11-30,드라마|미스터리|스릴러,https://image.tmdb.org/t/p/original/sfBmGPD4oCEiOe1UPBjjrd45Kng.jpg,1153109,13.957973197996342,C,1,True,False,False,False,2016,100,0,0.0,2016,11,4,0,0,0,fall,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,3,1,2,2.0,10,17,9.8,2,32,17.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,10,8,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2000,2865,0.6980802792321117,0.597233235836029,0.1839797496795654,0.6293847560882568,0.588918149471283,0.5557218194007874,0.2281325012445449,0.0048648051725274
"당신, 거기 있어줄래요",2016-12-14,2016-12-14,드라마|판타지,https://image.tmdb.org/t/p/original/dDiYHHdvZ8kvKdLf5HDJ9z2WxZu.jpg,1124815,13.933130024688433,C,1,True,False,False,False,2016,111,0,0.0,2016,12,4,0,1,1,winter,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,4,4.0,10,24,8.8,2,69,42.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,12,10,3,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1000,1500,0.6666666666666666,0.4320501685142517,0.3459311425685882,0.4952539205551147,0.4165257513523102,0.3462162017822265,0.2328132539987564,0.0345934945788156
오빠생각,2016-01-21,2016-01-21,드라마|전쟁,https://image.tmdb.org/t/p/original/fTBaUOJoIEEv2PSyiWixL4LPaxN.jpg,1069436,13.882642899738713,C,1,True,False,False,False,2016,123,0,0.0,2016,1,1,0,1,0,winter,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,5,5.0,10,26,9.2,2,65,34.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2000,2850,0.7017543859649122,0.5859779119491577,0.3347809314727783,0.6571606993675232,0.5668210387229919,0.497920423746109,0.2917733490467071,0.035947047647464
"날, 보러와요",2016-04-07,2016-04-07,미스터리|스릴러,https://image.tmdb.org/t/p/original/rNGsi37o3MkoHYY83MGTvNZCnc4.jpg,1063421,13.87700256819647,C,1,True,False,False,False,2016,91,0,0.0,2016,4,2,0,0,0,spring,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,1,2,2.0,10,23,5.0,2,32,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1000,1500,0.6666666666666666,0.192078098654747,0.1460333615541458,0.1968288272619247,0.1923409402370453,0.1782644540071487,0.2329904288053512,0.0719649708090075
좋아해줘,2016-02-17,2016-02-17,로맨스|코미디,https://image.tmdb.org/t/p/original/bkoY8VSUuKW8CuJiDVC7z0dCbu4.jpg,848148,13.650811606886446,D,0,False,False,False,False,2016,123,0,0.0,2016,2,1,0,0,0,winter,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1,1.0,10,15,6.7,4,155,46.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1890,2835,0.6666666666666666,0.6553382873535156,0.1735290437936782,0.6857942342758179,0.6399915814399719,0.65447998046875,0.2986156046390533,0.023876414066092
국가대표 2,2016-08-10,2016-08-10,드라마,https://image.tmdb.org/t/p/original/e6cJl4GDC0a47noDY5aHKLOhHJl.jpg,709929,13.472921652607736,D,0,False,False,False,False,2016,126,0,0.0,2016,8,3,1,0,0,summer,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1.0,10,36,9.9,2,32,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1188,1701,0.6984126984126984,0.4669049978256225,0.3181090056896209,0.4589726328849792,0.4654372632503509,0.4952675700187683,0.3258645832538605,0.0766085611487099
그날의 분위기,2016-01-14,2016-01-14,로맨스|코미디,https://image.tmdb.org/t/p/original/cbhGpXAVoK8ztKf78Uw0TWi2EPc.jpg,652453,13.388495917609587,D,0,False,False,False,False,2016,103,0,0.0,2016,1,1,0,1,0,winter,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,1,2,2.0,10,11,5.0,2,78,39.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,800,1200,0.6666666666666666,0.5821315050125122,0.3942532539367676,0.7372420430183411,0.5279170870780945,0.4544633328914642,0.1883061826229095,0.03011157455683
널 기다리며,2016-03-10,2016-03-10,범죄|스릴러,https://image.tmdb.org/t/p/original/9pfo2HYE2TtoJqnfSNJrelp74uT.jpg,635235,13.361751862372065,D,0,False,False,False,False,2016,108,0,0.0,2016,3,1,0,0,0,spring,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,1,1,1.0,10,26,8.8,3,12,6.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1611,2296,0.7016550522648084,0.2573443055152893,0.5176512598991394,0.2909242808818817,0.2424860447645187,0.2457775175571441,0.2400039583444595,0.0216289177223364
가려진 시간,2016-11-16,2016-11-10,판타지|드라마,https://image.tmdb.org/t/p/original/exZ5ZdhaRGWA34tK8KyeMvr8k6o.jpg,510878,13.143888050539866,D,0,False,False,False,False,2016,129,0,0.0,2016,11,4,0,0,0,fall,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,2.0,10,23,8.9,1,13,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,6,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2000,3000,0.6666666666666666,0.596849799156189,0.4349563419818878,0.7547643184661865,0.5447288751602173,0.4510470032691955,0.1857637614011764,0.0030854522717799
